SiteName,Camera,lon,lat,date
Paddysland,W01,152.134154,-30.091017,2014/12/30 01:28:00
Tabletop,TT17,151.88328,-30.87244998,2014/12/30 01:59:00
Paddysland,B01,152.165631,-30.073864,2014/12/30 02:16:00
Paddysland,MG02,152.161326,-30.088263,2014/12/30 02:21:00
Tabletop,LT03,151.8986,-30.84082003,2014/12/30 02:27:00
Paddysland,W06,152.178073,-30.098792,2014/12/30 02:31:00
Tabletop,TT17,151.88328,-30.87244998,2014/12/30 02:38:00
Tabletop,TT16,151.87619,-30.87726999,2014/12/30 02:49:00
Tabletop,BH09,151.83139,-30.93924,2014/12/30 03:27:00
Tabletop,LT01,151.88399,-30.83427996,2014/12/30 03:58:00
Paddysland,B03,152.17858,-30.083012,2014/12/30 04:08:00
Tabletop,TT23,151.91161,-30.83867996,2014/12/30 04:11:00
Tabletop,TT22,151.90411,-30.84532002,2014/12/30 04:26:00
Tabletop,TT21,151.89746,-30.84477,2014/12/30 04:33:00
Tabletop,TT20,151.8901,-30.84949999,2014/12/30 04:46:00
Tabletop,PH01,151.86645,-30.86373003,2014/12/30 05:06:00
Tabletop,LT01,151.88399,-30.83427996,2014/12/30 05:13:00
Paddysland,B03,152.17858,-30.083012,2014/12/30 05:32:00
Paddysland,B03,152.17858,-30.083012,2014/12/30 05:34:00
Paddysland,W04,152.1604,-30.094878,2014/12/30 05:44:00
Paddysland,W04,152.1604,-30.094878,2014/12/30 05:47:00
Tabletop,HT02,151.85914,-30.85314,2014/12/30 05:59:00
Paddysland,W03,152.151558,-30.093735,2014/12/30 06:01:00
Paddysland,SP04,152.241509,-30.046721,2014/12/30 06:15:00
Paddysland,B08,152.215771,-30.08434,2014/12/30 06:24:00
Tabletop,BM02,151.87666,-30.90362001,2014/12/30 06:24:00
Paddysland,B02,152.171801,-30.07941,2014/12/30 06:41:00
Tabletop,BH06,151.85298,-30.93227003,2014/12/30 06:45:00
Tabletop,SD02,151.87195,-30.91892998,2014/12/30 06:46:00
Paddysland,B02,152.171801,-30.07941,2014/12/30 06:51:00
Tabletop,SD01,151.87274,-30.91290004,2014/12/30 06:58:00
Tabletop,BM01,151.88528,-30.89772996,2014/12/30 07:16:00
Paddysland,W02,152.142073,-30.09163,2014/12/30 07:26:00
Paddysland,MG02,152.161326,-30.088263,2014/12/30 07:33:00
Paddysland,W05,152.17035,-30.099242,2014/12/30 08:16:00
Tabletop,BH07,151.84896,-30.94118997,2014/12/30 08:18:00
Paddysland,SP04,152.241509,-30.046721,2014/12/30 08:24:00
Paddysland,W04,152.1604,-30.094878,2014/12/30 09:10:00
Tabletop,HC01,151.8517,-30.86053996,2014/12/30 09:19:00
Paddysland,W06,152.178073,-30.098792,2014/12/30 09:46:00
Tabletop,TT08,151.9253,-30.88951,2014/12/30 09:52:00
Paddysland,B09,152.224771,-30.08284,2014/12/30 10:18:00
Paddysland,B02,152.171801,-30.07941,2014/12/30 10:44:00
Paddysland,W03,152.151558,-30.093735,2014/12/30 10:45:00
Tabletop,RC01,151.8258,-30.95766996,2014/12/30 10:53:00
Paddysland,SP01,152.250767,-30.070977,2014/12/30 10:58:00
Paddysland,SP01,152.250767,-30.070977,2014/12/30 11:09:00
Paddysland,B09,152.224771,-30.08284,2014/12/30 11:34:00
Tabletop,TT25,151.91644,-30.82470004,2014/12/30 11:42:00
Paddysland,B09,152.224771,-30.08284,2014/12/30 11:44:00
Tabletop,TT25,151.91644,-30.82470004,2014/12/30 11:44:00
Paddysland,B09,152.224771,-30.08284,2014/12/30 11:46:00
Paddysland,B09,152.224771,-30.08284,2014/12/30 11:52:00
Tabletop,TT25,151.91644,-30.82470004,2014/12/30 11:53:00
Tabletop,TT23,151.91161,-30.83867996,2014/12/30 11:57:00
Tabletop,TT23,151.91161,-30.83867996,2014/12/30 11:59:00
Tabletop,TT25,151.91644,-30.82470004,2014/12/30 12:01:00
Tabletop,TT25,151.91644,-30.82470004,2014/12/30 12:06:00
Tabletop,TT25,151.91644,-30.82470004,2014/12/30 12:08:00
Tabletop,TT25,151.91644,-30.82470004,2014/12/30 12:10:00
Tabletop,TT25,151.91644,-30.82470004,2014/12/30 12:15:00
Paddysland,B01,152.165631,-30.073864,2014/12/30 12:16:00
Tabletop,TT25,151.91644,-30.82470004,2014/12/30 12:17:00
Paddysland,B09,152.224771,-30.08284,2014/12/30 12:20:00
Tabletop,TT25,151.91644,-30.82470004,2014/12/30 12:23:00
Paddysland,B09,152.224771,-30.08284,2014/12/30 12:24:00
Tabletop,TT25,151.91644,-30.82470004,2014/12/30 12:25:00
Tabletop,TT25,151.91644,-30.82470004,2014/12/30 12:28:00
Paddysland,B09,152.224771,-30.08284,2014/12/30 12:30:00
Paddysland,B09,152.224771,-30.08284,2014/12/30 12:31:00
Tabletop,TT25,151.91644,-30.82470004,2014/12/30 12:32:00
Paddysland,B09,152.224771,-30.08284,2014/12/30 12:34:00
Tabletop,TT25,151.91644,-30.82470004,2014/12/30 12:35:00
Tabletop,TT25,151.91644,-30.82470004,2014/12/30 12:38:00
Tabletop,TT25,151.91644,-30.82470004,2014/12/30 12:41:00
Tabletop,TT25,151.91644,-30.82470004,2014/12/30 12:42:00
Tabletop,TT25,151.91644,-30.82470004,2014/12/30 12:43:00
Tabletop,TT25,151.91644,-30.82470004,2014/12/30 12:44:00
Paddysland,B09,152.224771,-30.08284,2014/12/30 12:46:00
Tabletop,TT25,151.91644,-30.82470004,2014/12/30 12:47:00
Tabletop,TT25,151.91644,-30.82470004,2014/12/30 12:48:00
Paddysland,B09,152.224771,-30.08284,2014/12/30 12:52:00
Tabletop,TT25,151.91644,-30.82470004,2014/12/30 12:54:00
Paddysland,W03,152.151558,-30.093735,2014/12/30 12:54:00
Paddysland,W03,152.151558,-30.093735,2014/12/30 13:03:00
Tabletop,TT25,151.91644,-30.82470004,2014/12/30 13:06:00
Tabletop,TT13,151.88036,-30.89085001,2014/12/30 13:09:00
Paddysland,W03,152.151558,-30.093735,2014/12/30 13:09:00
Paddysland,W03,152.151558,-30.093735,2014/12/30 13:14:00
Paddysland,B09,152.224771,-30.08284,2014/12/30 13:19:00
Paddysland,B01,152.165631,-30.073864,2014/12/30 13:29:00
Paddysland,SP01,152.250767,-30.070977,2014/12/30 13:32:00
Tabletop,TT23,151.91161,-30.83867996,2014/12/30 13:34:00
Paddysland,W03,152.151558,-30.093735,2014/12/30 13:35:00
Paddysland,B01,152.165631,-30.073864,2014/12/30 13:37:00
Paddysland,B01,152.165631,-30.073864,2014/12/30 13:43:00
Paddysland,B01,152.165631,-30.073864,2014/12/30 13:46:00
Paddysland,B01,152.165631,-30.073864,2014/12/30 13:47:00
Paddysland,B01,152.165631,-30.073864,2014/12/30 13:52:00
Paddysland,W03,152.151558,-30.093735,2014/12/30 13:52:00
Paddysland,B01,152.165631,-30.073864,2014/12/30 13:55:00
Tabletop,TT25,151.91644,-30.82470004,2014/12/30 14:03:00
Paddysland,B01,152.165631,-30.073864,2014/12/30 14:06:00
Tabletop,TT25,151.91644,-30.82470004,2014/12/30 14:06:00
Paddysland,W03,152.151558,-30.093735,2014/12/30 14:09:00
Paddysland,W03,152.151558,-30.093735,2014/12/30 14:17:00
Tabletop,TT23,151.91161,-30.83867996,2014/12/30 14:25:00
Paddysland,W03,152.151558,-30.093735,2014/12/30 14:28:00
Paddysland,W03,152.151558,-30.093735,2014/12/30 14:40:00
Paddysland,W03,152.151558,-30.093735,2014/12/30 14:43:00
Paddysland,W03,152.151558,-30.093735,2014/12/30 14:54:00
Paddysland,W03,152.151558,-30.093735,2014/12/30 15:05:00
Paddysland,B11,152.238082,-30.072195,2014/12/30 15:16:00
Paddysland,W03,152.151558,-30.093735,2014/12/30 15:16:00
Paddysland,W03,152.151558,-30.093735,2014/12/30 15:18:00
Paddysland,W03,152.151558,-30.093735,2014/12/30 15:20:00
Paddysland,W03,152.151558,-30.093735,2014/12/30 15:21:00
Paddysland,W03,152.151558,-30.093735,2014/12/30 15:25:00
Paddysland,W03,152.151558,-30.093735,2014/12/30 15:30:00
Paddysland,W03,152.151558,-30.093735,2014/12/30 15:33:00
Paddysland,W03,152.151558,-30.093735,2014/12/30 15:36:00
Paddysland,W03,152.151558,-30.093735,2014/12/30 15:41:00
Paddysland,W03,152.151558,-30.093735,2014/12/30 15:44:00
Paddysland,W03,152.151558,-30.093735,2014/12/30 15:47:00
Paddysland,W03,152.151558,-30.093735,2014/12/30 15:54:00
Paddysland,W03,152.151558,-30.093735,2014/12/30 15:56:00
Paddysland,W03,152.151558,-30.093735,2014/12/30 16:03:00
Paddysland,W03,152.151558,-30.093735,2014/12/30 16:07:00
Paddysland,W03,152.151558,-30.093735,2014/12/30 16:08:00
Paddysland,W04,152.1604,-30.094878,2014/12/30 16:11:00
Paddysland,W03,152.151558,-30.093735,2014/12/30 18:08:00
Paddysland,W03,152.151558,-30.093735,2014/12/30 18:14:00
Paddysland,W03,152.151558,-30.093735,2014/12/30 18:16:00
Paddysland,W03,152.151558,-30.093735,2014/12/30 18:21:00
Paddysland,B07,152.213125,-30.092584,2014/12/30 18:43:00
Tabletop,HT04,151.86602,-30.84086998,2014/12/30 18:48:00
Tabletop,BM02,151.87666,-30.90362001,2014/12/30 18:54:00
Paddysland,W01,152.134154,-30.091017,2014/12/30 18:57:00
Paddysland,W04,152.1604,-30.094878,2014/12/30 19:10:00
Tabletop,BM01,151.88528,-30.89772996,2014/12/30 19:12:00
Tabletop,HT05,151.87407,-30.83512,2014/12/30 19:13:00
Tabletop,SD01,151.87274,-30.91290004,2014/12/30 19:27:00
Tabletop,BH12,151.83246,-30.92361001,2014/12/30 19:28:00
Tabletop,LT02,151.89331,-30.83544999,2014/12/30 19:28:00
Paddysland,SP01,152.250767,-30.070977,2014/12/30 19:33:00
Tabletop,BH12,151.83246,-30.92361001,2014/12/30 19:48:00
Tabletop,BH12,151.83246,-30.92361001,2014/12/30 19:51:00
Tabletop,HT05,151.87407,-30.83512,2014/12/30 19:56:00
Tabletop,HT05,151.87407,-30.83512,2014/12/30 20:03:00
Paddysland,W05,152.17035,-30.099242,2014/12/30 20:16:00
Tabletop,HT05,151.87407,-30.83512,2014/12/30 20:18:00
Tabletop,HT05,151.87407,-30.83512,2014/12/30 20:19:00
Paddysland,B13,152.250721,-30.074394,2014/12/30 20:27:00
Paddysland,B13,152.250721,-30.074394,2014/12/30 20:29:00
Tabletop,BH08,151.84321,-30.94059996,2014/12/30 20:30:00
Paddysland,B06,152.203984,-30.09547,2014/12/30 20:31:00
Tabletop,BH02,151.85921,-30.91315996,2014/12/30 20:32:00
Tabletop,GD01,151.82572,-30.94370001,2014/12/30 20:41:00
Paddysland,B03,152.17858,-30.083012,2014/12/30 21:28:00
Tabletop,HT05,151.87407,-30.83512,2014/12/30 21:42:00
Paddysland,W04,152.1604,-30.094878,2014/12/30 21:50:00
Tabletop,LT03,151.8986,-30.84082003,2014/12/30 21:59:00
Tabletop,LT03,151.8986,-30.84082003,2014/12/30 22:00:00
Paddysland,B04,152.186567,-30.089872,2014/12/30 22:05:00
Paddysland,B04,152.186567,-30.089872,2014/12/30 22:08:00
Paddysland,B04,152.186567,-30.089872,2014/12/30 22:09:00
Tabletop,BH07,151.84896,-30.94118997,2014/12/30 22:15:00
Tabletop,HT05,151.87407,-30.83512,2014/12/30 22:22:00
Tabletop,HC01,151.8517,-30.86053996,2014/12/30 22:24:00
Tabletop,HC01,151.8517,-30.86053996,2014/12/30 22:25:00
Tabletop,BH13,151.84015,-30.92070996,2014/12/30 22:30:00
Tabletop,BH04,151.84659,-30.91619002,2014/12/30 22:31:00
Tabletop,LT03,151.8986,-30.84082003,2014/12/30 22:45:00
Tabletop,LT03,151.8986,-30.84082003,2014/12/30 22:46:00
Paddysland,B01,152.165631,-30.073864,2014/12/30 23:01:00
Paddysland,B01,152.165631,-30.073864,2014/12/30 23:04:00
Paddysland,B01,152.165631,-30.073864,2014/12/30 23:07:00
Paddysland,B01,152.165631,-30.073864,2014/12/30 23:10:00
Paddysland,B01,152.165631,-30.073864,2014/12/30 23:11:00
Paddysland,B01,152.165631,-30.073864,2014/12/30 23:14:00
Paddysland,B01,152.165631,-30.073864,2014/12/30 23:16:00
Tabletop,GD02,151.82132,-30.95062003,2014/12/30 23:17:00
Paddysland,B01,152.165631,-30.073864,2014/12/30 23:18:00
Tabletop,LT03,151.8986,-30.84082003,2014/12/30 23:18:00
Tabletop,HT05,151.87407,-30.83512,2014/12/30 23:21:00
Tabletop,GD02,151.82132,-30.95062003,2014/12/30 23:23:00
Tabletop,BH01,151.86538,-30.90326998,2014/12/30 23:49:00
Tabletop,GD02,151.82132,-30.95062003,2014/12/30 23:53:00
Tabletop,GD02,151.82132,-30.95062003,2014/12/30 23:59:00
Tabletop,GD02,151.82132,-30.95062003,2014/12/31 00:14:00
Paddysland,B05,152.195489,-30.093553,2014/12/31 00:15:00
Paddysland,B03,152.17858,-30.083012,2014/12/31 00:28:00
Tabletop,TT21,151.89746,-30.84477,2014/12/31 00:45:00
Tabletop,TT04,151.95976,-30.89027996,2014/12/31 00:46:00
Tabletop,TT21,151.89746,-30.84477,2014/12/31 00:50:00
Tabletop,BM02,151.87666,-30.90362001,2014/12/31 01:02:00
Tabletop,GD02,151.82132,-30.95062003,2014/12/31 01:02:00
Tabletop,GD02,151.82132,-30.95062003,2014/12/31 01:03:00
Tabletop,BM01,151.88528,-30.89772996,2014/12/31 01:11:00
Tabletop,BM01,151.88528,-30.89772996,2014/12/31 01:18:00
Tabletop,BH02,151.85921,-30.91315996,2014/12/31 01:28:00
Paddysland,B07,152.213125,-30.092584,2014/12/31 01:30:00
Tabletop,BM02,151.87666,-30.90362001,2014/12/31 01:38:00
Paddysland,B11,152.238082,-30.072195,2014/12/31 01:53:00
Tabletop,LT02,151.89331,-30.83544999,2014/12/31 02:17:00
Tabletop,GD02,151.82132,-30.95062003,2014/12/31 02:23:00
Tabletop,BM02,151.87666,-30.90362001,2014/12/31 02:32:00
Tabletop,TT05,151.95187,-30.89163003,2014/12/31 02:37:00
Tabletop,SD02,151.87195,-30.91892998,2014/12/31 02:39:00
Paddysland,B10,152.233846,-30.077107,2014/12/31 03:09:00
Tabletop,LT03,151.8986,-30.84082003,2014/12/31 03:12:00
Tabletop,LT03,151.8986,-30.84082003,2014/12/31 03:23:00
Tabletop,BH06,151.85298,-30.93227003,2014/12/31 03:29:00
Paddysland,W01,152.134154,-30.091017,2014/12/31 03:29:00
Tabletop,LT03,151.8986,-30.84082003,2014/12/31 03:35:00
Tabletop,BH08,151.84321,-30.94059996,2014/12/31 03:37:00
Tabletop,BH08,151.84321,-30.94059996,2014/12/31 03:39:00
Tabletop,TT05,151.95187,-30.89163003,2014/12/31 03:54:00
Tabletop,TT05,151.95187,-30.89163003,2014/12/31 03:57:00
Tabletop,TT05,151.95187,-30.89163003,2014/12/31 04:00:00
Paddysland,B11,152.238082,-30.072195,2014/12/31 04:04:00
Paddysland,B11,152.238082,-30.072195,2014/12/31 04:12:00
Paddysland,B11,152.238082,-30.072195,2014/12/31 04:15:00
Paddysland,B11,152.238082,-30.072195,2014/12/31 04:18:00
Paddysland,B08,152.215771,-30.08434,2014/12/31 04:20:00
Tabletop,TT16,151.87619,-30.87726999,2014/12/31 04:23:00
Tabletop,TT16,151.87619,-30.87726999,2014/12/31 04:27:00
Tabletop,GD02,151.82132,-30.95062003,2014/12/31 04:31:00
Tabletop,BH04,151.84659,-30.91619002,2014/12/31 04:40:00
Tabletop,BH14,151.84438,-30.92513996,2014/12/31 04:45:00
Paddysland,B02,152.171801,-30.07941,2014/12/31 04:54:00
Tabletop,TT10,151.9066,-30.88649,2014/12/31 05:03:00
Tabletop,TT16,151.87619,-30.87726999,2014/12/31 05:14:00
Tabletop,TT16,151.87619,-30.87726999,2014/12/31 05:20:00
Tabletop,BM01,151.88528,-30.89772996,2014/12/31 05:27:00
Paddysland,B04,152.186567,-30.089872,2014/12/31 05:30:00
Paddysland,W03,152.151558,-30.093735,2014/12/31 05:33:00
Paddysland,B10,152.233846,-30.077107,2014/12/31 05:36:00
Paddysland,W03,152.151558,-30.093735,2014/12/31 05:36:00
Tabletop,BH10,151.82919,-30.93709004,2014/12/31 05:37:00
Tabletop,BH08,151.84321,-30.94059996,2014/12/31 05:42:00
Paddysland,W04,152.1604,-30.094878,2014/12/31 05:55:00
Tabletop,LT02,151.89331,-30.83544999,2014/12/31 05:56:00
Paddysland,W04,152.1604,-30.094878,2014/12/31 06:00:00
Tabletop,LT02,151.89331,-30.83544999,2014/12/31 06:08:00
Paddysland,B05,152.195489,-30.093553,2014/12/31 06:10:00
Tabletop,TT08,151.9253,-30.88951,2014/12/31 06:15:00
Paddysland,W06,152.178073,-30.098792,2014/12/31 06:27:00
Tabletop,GD01,151.82572,-30.94370001,2014/12/31 06:37:00
Tabletop,GD02,151.82132,-30.95062003,2014/12/31 06:49:00
Tabletop,RC02,151.83612,-30.95905004,2014/12/31 07:12:00
Tabletop,HT04,151.86602,-30.84086998,2014/12/31 07:17:00
Tabletop,TT08,151.9253,-30.88951,2014/12/31 07:45:00
Tabletop,HC01,151.8517,-30.86053996,2014/12/31 07:47:00
Tabletop,BH01,151.86538,-30.90326998,2014/12/31 08:06:00
Tabletop,TT24,151.9171,-30.83101999,2014/12/31 08:25:00
Tabletop,TT24,151.9171,-30.83101999,2014/12/31 08:28:00
Tabletop,BH09,151.83139,-30.93924,2014/12/31 08:40:00
Paddysland,B01,152.165631,-30.073864,2014/12/31 09:47:00
Paddysland,B01,152.165631,-30.073864,2014/12/31 09:48:00
Paddysland,B01,152.165631,-30.073864,2014/12/31 09:56:00
Paddysland,B02,152.171801,-30.07941,2014/12/31 09:57:00
Paddysland,B07,152.213125,-30.092584,2014/12/31 10:04:00
Paddysland,B01,152.165631,-30.073864,2014/12/31 10:05:00
Tabletop,RC02,151.83612,-30.95905004,2014/12/31 10:06:00
Tabletop,RC02,151.83612,-30.95905004,2014/12/31 10:11:00
Paddysland,B01,152.165631,-30.073864,2014/12/31 10:12:00
Paddysland,B01,152.165631,-30.073864,2014/12/31 10:16:00
Tabletop,LT02,151.89331,-30.83544999,2014/12/31 10:20:00
Paddysland,B01,152.165631,-30.073864,2014/12/31 10:21:00
Tabletop,RC02,151.83612,-30.95905004,2014/12/31 10:21:00
Paddysland,B01,152.165631,-30.073864,2014/12/31 10:26:00
Paddysland,B01,152.165631,-30.073864,2014/12/31 10:31:00
Paddysland,B01,152.165631,-30.073864,2014/12/31 10:32:00
Tabletop,TT17,151.88328,-30.87244998,2014/12/31 11:03:00
Paddysland,B01,152.165631,-30.073864,2014/12/31 11:08:00
Tabletop,RC02,151.83612,-30.95905004,2014/12/31 11:09:00
Paddysland,B01,152.165631,-30.073864,2014/12/31 11:12:00
Tabletop,TT07,151.93335,-30.89279001,2014/12/31 11:12:00
Paddysland,B01,152.165631,-30.073864,2014/12/31 11:14:00
Paddysland,W03,152.151558,-30.093735,2014/12/31 11:17:00
Tabletop,TT17,151.88328,-30.87244998,2014/12/31 11:20:00
Tabletop,TT17,151.88328,-30.87244998,2014/12/31 11:26:00
Tabletop,TT17,151.88328,-30.87244998,2014/12/31 11:27:00
Tabletop,TT17,151.88328,-30.87244998,2014/12/31 11:31:00
Tabletop,TT07,151.93335,-30.89279001,2014/12/31 11:33:00
Tabletop,TT17,151.88328,-30.87244998,2014/12/31 11:49:00
Tabletop,TT17,151.88328,-30.87244998,2014/12/31 11:51:00
Paddysland,B05,152.195489,-30.093553,2014/12/31 11:52:00
Paddysland,B05,152.195489,-30.093553,2014/12/31 11:54:00
Tabletop,TT17,151.88328,-30.87244998,2014/12/31 11:56:00
Tabletop,TT17,151.88328,-30.87244998,2014/12/31 12:00:00
Tabletop,TT23,151.91161,-30.83867996,2014/12/31 12:09:00
Paddysland,B05,152.195489,-30.093553,2014/12/31 12:11:00
Paddysland,B05,152.195489,-30.093553,2014/12/31 12:14:00
Tabletop,TT23,151.91161,-30.83867996,2014/12/31 12:16:00
Paddysland,B05,152.195489,-30.093553,2014/12/31 12:17:00
Paddysland,B05,152.195489,-30.093553,2014/12/31 12:18:00
Paddysland,B05,152.195489,-30.093553,2014/12/31 12:44:00
Paddysland,B05,152.195489,-30.093553,2014/12/31 12:46:00
Tabletop,TT23,151.91161,-30.83867996,2014/12/31 12:47:00
Paddysland,W03,152.151558,-30.093735,2014/12/31 12:47:00
Tabletop,TT07,151.93335,-30.89279001,2014/12/31 12:48:00
Tabletop,GD02,151.82132,-30.95062003,2014/12/31 12:49:00
Tabletop,TT07,151.93335,-30.89279001,2014/12/31 12:49:00
Tabletop,TT07,151.93335,-30.89279001,2014/12/31 12:53:00
Paddysland,B05,152.195489,-30.093553,2014/12/31 13:00:00
Tabletop,TT07,151.93335,-30.89279001,2014/12/31 13:04:00
Tabletop,TT07,151.93335,-30.89279001,2014/12/31 13:13:00
Tabletop,TT07,151.93335,-30.89279001,2014/12/31 13:19:00
Paddysland,B05,152.195489,-30.093553,2014/12/31 13:26:00
Tabletop,TT07,151.93335,-30.89279001,2014/12/31 13:26:00
Paddysland,B05,152.195489,-30.093553,2014/12/31 13:29:00
Tabletop,TT07,151.93335,-30.89279001,2014/12/31 13:30:00
Tabletop,TT17,151.88328,-30.87244998,2014/12/31 13:34:00
Paddysland,W03,152.151558,-30.093735,2014/12/31 13:35:00
Paddysland,SP04,152.241509,-30.046721,2014/12/31 13:36:00
Tabletop,TT17,151.88328,-30.87244998,2014/12/31 13:40:00
Paddysland,SP04,152.241509,-30.046721,2014/12/31 13:45:00
Paddysland,B05,152.195489,-30.093553,2014/12/31 13:46:00
Paddysland,SP04,152.241509,-30.046721,2014/12/31 13:46:00
Tabletop,TT07,151.93335,-30.89279001,2014/12/31 13:53:00
Paddysland,B05,152.195489,-30.093553,2014/12/31 13:56:00
Tabletop,TT17,151.88328,-30.87244998,2014/12/31 13:58:00
Tabletop,TT17,151.88328,-30.87244998,2014/12/31 14:03:00
Paddysland,B05,152.195489,-30.093553,2014/12/31 14:05:00
Tabletop,TT17,151.88328,-30.87244998,2014/12/31 14:06:00
Paddysland,B05,152.195489,-30.093553,2014/12/31 14:09:00
Tabletop,TT17,151.88328,-30.87244998,2014/12/31 14:10:00
Paddysland,B05,152.195489,-30.093553,2014/12/31 14:15:00
Paddysland,B05,152.195489,-30.093553,2014/12/31 14:18:00
Paddysland,B01,152.165631,-30.073864,2014/12/31 14:20:00
Paddysland,B01,152.165631,-30.073864,2014/12/31 14:24:00
Paddysland,B01,152.165631,-30.073864,2014/12/31 14:28:00
Tabletop,TT07,151.93335,-30.89279001,2014/12/31 14:28:00
Paddysland,B05,152.195489,-30.093553,2014/12/31 14:37:00
Paddysland,SP04,152.241509,-30.046721,2014/12/31 14:41:00
Paddysland,B01,152.165631,-30.073864,2014/12/31 14:48:00
Tabletop,TT23,151.91161,-30.83867996,2014/12/31 14:48:00
Tabletop,TT07,151.93335,-30.89279001,2014/12/31 14:49:00
Tabletop,TT17,151.88328,-30.87244998,2014/12/31 14:50:00
Tabletop,TT17,151.88328,-30.87244998,2014/12/31 14:51:00
Tabletop,TT23,151.91161,-30.83867996,2014/12/31 14:52:00
Paddysland,W03,152.151558,-30.093735,2014/12/31 14:58:00
Tabletop,TT07,151.93335,-30.89279001,2014/12/31 15:00:00
Tabletop,TT17,151.88328,-30.87244998,2014/12/31 15:03:00
Tabletop,TT07,151.93335,-30.89279001,2014/12/31 15:04:00
Paddysland,B05,152.195489,-30.093553,2014/12/31 15:06:00
Paddysland,B05,152.195489,-30.093553,2014/12/31 15:12:00
Tabletop,TT17,151.88328,-30.87244998,2014/12/31 15:15:00
Paddysland,W03,152.151558,-30.093735,2014/12/31 15:16:00
Paddysland,B01,152.165631,-30.073864,2014/12/31 15:17:00
Tabletop,TT07,151.93335,-30.89279001,2014/12/31 15:17:00
Paddysland,B01,152.165631,-30.073864,2014/12/31 15:20:00
Paddysland,B05,152.195489,-30.093553,2014/12/31 15:21:00
Paddysland,B05,152.195489,-30.093553,2014/12/31 15:27:00
Paddysland,B05,152.195489,-30.093553,2014/12/31 15:32:00
Paddysland,B01,152.165631,-30.073864,2014/12/31 15:33:00
Paddysland,B05,152.195489,-30.093553,2014/12/31 15:35:00
Paddysland,B01,152.165631,-30.073864,2014/12/31 15:42:00
Paddysland,B05,152.195489,-30.093553,2014/12/31 15:43:00
Paddysland,B05,152.195489,-30.093553,2014/12/31 15:45:00
Paddysland,B01,152.165631,-30.073864,2014/12/31 15:47:00
Paddysland,B05,152.195489,-30.093553,2014/12/31 15:47:00
Paddysland,B01,152.165631,-30.073864,2014/12/31 15:48:00
Paddysland,B05,152.195489,-30.093553,2014/12/31 15:49:00
Paddysland,B05,152.195489,-30.093553,2014/12/31 15:54:00
Tabletop,TT17,151.88328,-30.87244998,2014/12/31 16:03:00
Tabletop,TT17,151.88328,-30.87244998,2014/12/31 16:05:00
Tabletop,TT23,151.91161,-30.83867996,2014/12/31 16:15:00
Paddysland,SP02,152.249853,-30.062331,2014/12/31 16:37:00
Tabletop,BM02,151.87666,-30.90362001,2014/12/31 17:21:00
Paddysland,W05,152.17035,-30.099242,2014/12/31 17:21:00
Tabletop,BM02,151.87666,-30.90362001,2014/12/31 17:22:00
Paddysland,SP02,152.249853,-30.062331,2014/12/31 17:29:00
Paddysland,W02,152.142073,-30.09163,2014/12/31 17:59:00
Paddysland,W07,152.186948,-30.094931,2014/12/31 18:18:00
Tabletop,BH09,151.83139,-30.93924,2014/12/31 18:20:00
Paddysland,W03,152.151558,-30.093735,2014/12/31 18:36:00
Tabletop,HT04,151.86602,-30.84086998,2014/12/31 18:58:00
Tabletop,HT02,151.85914,-30.85314,2014/12/31 19:18:00
Paddysland,B11,152.238082,-30.072195,2014/12/31 19:22:00
Tabletop,RC01,151.8258,-30.95766996,2014/12/31 19:26:00
Paddysland,B02,152.171801,-30.07941,2014/12/31 19:35:00
Paddysland,B02,152.171801,-30.07941,2014/12/31 19:40:00
Tabletop,GD02,151.82132,-30.95062003,2014/12/31 19:40:00
Paddysland,W04,152.1604,-30.094878,2014/12/31 19:56:00
Tabletop,BH09,151.83139,-30.93924,2014/12/31 20:16:00
Paddysland,W03,152.151558,-30.093735,2014/12/31 20:18:00
Tabletop,SD02,151.87195,-30.91892998,2014/12/31 20:19:00
Tabletop,HC01,151.8517,-30.86053996,2014/12/31 20:20:00
Tabletop,RC04,151.85521,-30.96171004,2014/12/31 20:49:00
Tabletop,LT02,151.89331,-30.83544999,2014/12/31 20:57:00
Tabletop,TT10,151.9066,-30.88649,2014/12/31 21:03:00
Tabletop,TT01,151.983,-30.90260002,2014/12/31 21:11:00
Paddysland,SP01,152.250767,-30.070977,2014/12/31 21:13:00
Paddysland,SP01,152.250767,-30.070977,2014/12/31 21:15:00
Paddysland,SP01,152.250767,-30.070977,2014/12/31 21:17:00
Paddysland,SP01,152.250767,-30.070977,2014/12/31 21:19:00
Paddysland,SP01,152.250767,-30.070977,2014/12/31 21:22:00
Paddysland,B11,152.238082,-30.072195,2014/12/31 21:23:00
Tabletop,HC01,151.8517,-30.86053996,2014/12/31 21:31:00
Tabletop,LT03,151.8986,-30.84082003,2014/12/31 21:31:00
Tabletop,LT03,151.8986,-30.84082003,2014/12/31 21:53:00
Tabletop,LT03,151.8986,-30.84082003,2014/12/31 22:03:00
Tabletop,SD02,151.87195,-30.91892998,2014/12/31 22:05:00
Paddysland,B02,152.171801,-30.07941,2014/12/31 22:19:00
Tabletop,RC01,151.8258,-30.95766996,2014/12/31 22:44:00
Tabletop,BM01,151.88528,-30.89772996,2014/12/31 23:01:00
Tabletop,TT23,151.91161,-30.83867996,2014/12/31 23:04:00
Paddysland,B02,152.171801,-30.07941,2014/12/31 23:10:00
